ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _brand,Meta: _eur_price_piece,Meta: _eur_price_box,Meta: _lei_price_piece,Meta: _lei_price_box,Meta: _pieces_per_box,Meta: _vat_rate,Meta: _margin_percent,Meta: _mix_order,Meta: _min_order_qty,Meta: _zentrada_url,Meta: _country_of_origin,Meta: _ean
,simple,15671,Ascuțitor de cuțite trifazic 3-în-1,1,0,visible,"Ascuțitor cuțite 3-în-1.
Repară, ascute, lustruiește lamele.
Bază antiderapantă, mâner confortabil.
Ușor de curățat sub apă.
Dimensiuni: 20x7.5x5cm.","**Performanță Profesională pentru Cuțite**
Ascuțitorul de cuțite trifazic 3-în-1 de la Verk Group este un instrument esențial în orice bucătărie. Acesta repară, ascute și lustruiește lamele, readucând cuțitele la performanța optimă. Fiecare fază este dedicată unui proces specific, de la corectarea imperfecțiunilor la finisarea perfectă.

**Design Ergonomic și Sigur**
Cu o bază antiderapantă și un mâner confortabil, ascuțitorul asigură o utilizare sigură și stabilă. Este ușor de curățat sub jet de apă și are dimensiuni compacte (20x7.5x5cm), fiind un accesoriu practic și durabil pentru menținerea ascuțimii cuțitelor.",,,taxable,,1,,,0,0,,,,,1,,,5.98,Casă & Grădină,"Verk Group, B2B",,"https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/bb6095f465fb8784ab699b8a67c166ad/1903_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/bb6095f465fb8784ab699b8a67c166ad/1903_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/1a528b8e525ac389412f8646137b6dcd/1903_5.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/e602faa974a683aae05284a5121f7e1f/1903_7.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/90/15/45/images/salesroom.jpg",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Verk Group,0.77,0.77,3.87,3.87,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/41468D51E1B2D9A1FFEC32F2084DDC66/3_-in_-1-three_-phase-knife-sharpener,Chiny,5907451317211
,simple,8537447,"Burete de uz casnic Ja!, pachet 9 bucăți",1,0,visible,"Bureți de uz casnic, pachet 9 bucăți.
Ideali pentru spălarea vaselor.
Potriviți pentru curățarea suprafețelor.
Absorbție bună, durabili.
Soluție economică pentru casă.","**Soluție Completă pentru Curățenia Casei**
Pachetul de bureți de uz casnic Ja! conține 9 bucăți, oferind o soluție economică și eficientă pentru toate nevoile de curățenie. Acești bureți sunt ideali pentru spălarea vaselor, curățarea suprafețelor din bucătărie sau baie, asigurând o igienă impecabilă.

**Durabili și Versatili**
Concepuți pentru a fi rezistenți și absorbant, bureții Ja! sunt potriviți pentru diverse sarcini casnice. Sunt un produs nou, gata de utilizare, perfect pentru a menține curățenia și prospețimea în locuința ta.",,,taxable,,1,,,0,0,,,,,1,,,5.67,Casă & Grădină,"Ja!, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Logo-Ja.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/8537447.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/logo_Supermarket_fr.png, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Logo-Ja.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/8687364.png?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,Ja!,0.73,4.38,3.66,21.99,6,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/5C9222FA1516E0A3975572C31926A070/Yes!-household-sponge-9er,-9er-Pack",,4337256191708
,simple,ELT971,Lanternă LED Cree cu zoom,1,0,visible,"Lanternă LED puternică.
Funcție de zoom reglabilă.
Material plastic rezistent.
Necesită 1 baterie AAA (neinclusă).
Ideală pentru camping și uz casnic.","**Iluminare Puternică și Reglabilă**
Lanterna LED Cree cu funcție de zoom oferă o sursă de lumină puternică și adaptabilă pentru diverse situații. Tehnologia LED asigură o luminozitate excelentă și o durată de viață lungă a bateriei, fiind ideală pentru utilizare în camping, drumeții sau în gospodărie.

**Design Compact și Ușor**
Fabricată din plastic rezistent, lanterna este ușoară și ușor de transportat. Funcționează cu o baterie AAA (neinclusă) și este ambalată în blister. Este un instrument practic pentru orice activitate care necesită o sursă de lumină fiabilă.",,,taxable,,1,,,0,0,,,,,1,,,5.9,Casă & Grădină,", B2B",,"https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/artikel/detail/nmsn0tmqdnp41hlj.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/artikel/detail/nmsn0tmqdnp41hlj.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/artikel/detail/avim84k0kkozgmk9.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/artikel/detail/222fpaqaeqzlvcd35674567yggh.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/48/13/48/images/salesroom.jpg",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,,0.76,0.76,3.82,3.82,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/DA7E6258A1FCA3820CCFC8B79B2EB59B/Cree-Zoom-LED-Flashlight,,5907443434605
,simple,07321,Formă mare de copt brad de Crăciun din silicon,1,0,visible,"Formă de copt brad de Crăciun.
Material siliconic de înaltă calitate.
Ideală pentru prăjituri festive.
Ușor de utilizat și curățat.
Culoare aurie, design atractiv.","**Creații Festive pentru Sărbători**
Această formă mare de copt din silicon, în formă de brad de Crăciun, este perfectă pentru a aduce magia sărbătorilor în bucătărie. Ideală pentru diverse tipuri de prăjituri și deserturi, permite crearea unor delicii festive care vor impresiona. Culoarea aurie adaugă o notă elegantă.

**Practică și Durabilă**
Fabricată din silicon de înaltă calitate, forma este ușor de utilizat și de curățat, asigurând o demulare simplă și o întreținere fără efort. Este un accesoriu durabil, esențial pentru pasionații de patiserie care doresc să prepare deserturi tematice de Crăciun.",,,taxable,,1,,,0,0,,,,,1,,,9.94,Casă & Grădină,"Verk Group, B2B",,"https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/657bc8e207559cce05c922ce086f2677/6425_6.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/657bc8e207559cce05c922ce086f2677/6425_6.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/9318f10bf3fb8d53e5b0c9a9d5a5efa2/6425_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/657bc8e207559cce05c922ce086f2677/6425_6.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/9318f10bf3fb8d53e5b0c9a9d5a5efa2/6425_1.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Verk Group,1.28,1.28,6.43,6.43,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/72A05DE03F20E9CDB21135AC798C9C30/Large-Christmas-tree-baking-form-for-cake-silicone,Chiny,5907451369166
,simple,07322,Formă mare de copt din silicon,1,0,visible,"Formă mare din silicon, ideală pentru prăjituri.
Material de înaltă calitate pentru durabilitate.
Ușor de utilizat și de curățat.
Potrivită pentru diverse tipuri de copt.","**Formă Versatilă pentru Copt**
Această formă mare de copt din silicon este ideală pentru o varietate de prăjituri, inclusiv cele festive de Crăciun. Fabricată din silicon de înaltă calitate, asigură o coacere uniformă și o demulare ușoară.

**Ușurință în Utilizare și Curățare**
Designul său practic o face extrem de ușor de folosit și de curățat după fiecare utilizare. Culoarea aurie adaugă o notă elegantă, fiind perfectă pentru orice bucătărie modernă.",,,taxable,,1,,,0,0,,,,,1,,,10.79,Casă & Grădină,"Verk Group, B2B",,"https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/c7a932377c8fcbb7b87c406ac2ceeedc/6426_6.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/c7a932377c8fcbb7b87c406ac2ceeedc/6426_6.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/3a0b8887a499ba554dfd3d675562291a/6426_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/c7a932377c8fcbb7b87c406ac2ceeedc/6426_6.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/3a0b8887a499ba554dfd3d675562291a/6426_1.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Verk Group,1.39,1.39,6.98,6.98,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/9E0C0E1223F7EC5561090852AFA5B3A9/Large-silicone-cake-baking-tin,Chiny,5907451369173
,simple,2773176,"Saci menajeri Ja! 50 litri, rolă de 20",1,0,visible,"Saci menajeri cu o capacitate de 50 litri.
Rolă economică cu 20 de bucăți.
Ideali pentru bucătărie și uz general.
Material rezistent pentru prevenirea scurgerilor.","**Soluție Practică pentru Deșeuri**
Saci menajeri Ja! sunt concepuți pentru a oferi o soluție eficientă și igienică pentru gestionarea deșeurilor zilnice. Cu o capacitate de 50 de litri, aceștia sunt potriviți pentru majoritatea coșurilor de gunoi standard din bucătării sau birouri.

**Durabilitate și Comoditate**
Fiecare rolă conține 20 de saci rezistenți, asigurând o utilizare îndelungată. Materialul de calitate previne scurgerile și ruperile, menținând curățenia în locuința dumneavoastră.",,,taxable,,1,,,0,0,,,,,1,,,3.42,Casă & Grădină,"Ja!, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Logo-Ja.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/2773176.png?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/logo_Supermarket_fr.png, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Logo-Ja.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/http://foto.medien-host3.de/GFB/3600523289752.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (24 buc)",1,0,Ja!,0.44,10.56,2.21,53.01,24,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/EAB3A8C67C36D012F3523CB798A62CCB/Yes!-Garbage-bags-50-litres,-roll-of-20",,4337256165808
,simple,PJM44GRAN,Cutie de prânz dublă cu tacâmuri,1,0,visible,"Cutie de prânz dublă cu compartimente.
Include tacâmuri din plastic (lingură, furculiță).
Capac etanș, nu absoarbe/emite mirosuri.
Potrivită pentru cuptorul cu microunde.
Ideală pentru călătorii sau birou.","**Prânz Proaspăt, Oriunde**
Această cutie de prânz dublă este soluția ideală pentru a transporta mesele zilnice în siguranță și prospețime. Compartimentele separate permit organizarea eficientă a alimentelor, iar capacul etanș previne amestecarea mirosurilor.

**Design Practic și Durabil**
Setul include tacâmuri (lingură și furculiță din plastic), fiind perfect pentru călătorii sau zilele aglomerate. Fabricată din plastic rezistent, este potrivită pentru utilizare în cuptorul cu microunde și oferă o prindere confortabilă. Capacitatea totală este de 1200 ml.",,,taxable,,1,,,0,0,,,,,1,,,26.64,Casă & Grădină,", B2B",,"https://evdo8pe.cloudimg.io/v7/https://hurt.ecarla.pl/img/p/1/9/3/0/9/4/193094.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://hurt.ecarla.pl/img/p/1/9/3/0/9/4/193094.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://hurt.ecarla.pl/img/p/1/9/3/0/9/0/193090.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://hurt.ecarla.pl/img/p/1/9/3/0/9/1/193091.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://hurt.ecarla.pl/img/p/1/6/8/0/3/5/168035.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,,3.43,3.43,17.22,17.22,1,19,30,yes,1,https://www.zentrada.com/eu/shop/eCarla/article/81E94E14540534BC69973C3376FA1397/LUNCH-BOX-with-cutlery-21-x-145-x-8c,,
,simple,5819130,Sare specială Ja! 2 kg,1,0,visible,"Sare specială pentru mașina de spălat vase.
Protejează împotriva depunerilor de calcar.
Asigură o curățare eficientă a vaselor.
Ambalaj economic de 2 kg.","**Îngrijire Esențială pentru Mașina de Spălat Vase**
Sarea specială Ja! este formulată pentru a proteja mașina de spălat vase împotriva depunerilor de calcar și pentru a asigura o curățare impecabilă a vaselor. Utilizarea regulată contribuie la prelungirea duratei de viață a aparatului și la optimizarea performanțelor de spălare.

**Performanță și Eficiență**
Ambalată într-un carton de 2 kg, această sare oferă o soluție economică și eficientă pentru menținerea mașinii de spălat vase în condiții optime. Este un produs nou, cu termen de valabilitate standard, gata de utilizare.",,,taxable,,1,,,0,0,,,,,1,,,7.61,Casă & Grădină,"Ja!, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Logo-Ja.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/5819130.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/logo_Supermarket_fr.png, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Logo-Ja.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/7004010.png?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,Ja!,0.98,5.88,4.92,29.52,6,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/65A295B586C388BD3BE52EC4A0B39858/Yes!-special-salt,-2kg-carton",,4337256888998
,simple,9899828,"Detergent de rufe Ja! All in 1, 850g",1,0,visible,"Detergent de rufe All in 1.
Pachet de 850g, suficient pentru 40 de spălări.
Curăță eficient și lasă rufele proaspete.
Soluție completă pentru spălarea hainelor.","**Curățenie Completă pentru Rufe**
Detergentul de rufe Ja! All in 1 este o soluție convenabilă și eficientă pentru spălarea rufelor. Formula sa completă este concepută pentru a oferi rezultate excelente, curățând în profunzime și lăsând hainele proaspete.

**Performanță și Economie**
Acest pachet de 850g este suficient pentru până la 40 de spălări, oferind un raport calitate-preț avantajos. Este un produs nou, cu etichetare în limba germană și termen de valabilitate standard, ideal pentru nevoile zilnice de curățenie a rufelor.",,,taxable,,1,,,0,0,,,,,1,,,33.32,Casă & Grădină,"Ja!, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Logo-Ja.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/9899828.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/logo_Supermarket_fr.png, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Logo-Ja.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/9939566.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (7 buc)",1,0,Ja!,4.29,30.03,21.54,150.75,7,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/26CFBF5115EAE60ACD73A3D4E19B0230/Yes!-mgr-all-in-1-laundry-loads-for-40-items,-850g",DE,4337256948623
,simple,07139,Storcător manual pentru lămâi și citrice,1,0,visible,"Storcător manual pentru lămâi și citrice.
Fabricat din metal rezistent.
Ușor de utilizat și de curățat.
Design ergonomic, culoare argintie.
Obține suc proaspăt rapid.","**Suc Proaspăt, Rapid și Simplu**
Acest storcător manual este un instrument esențial în orice bucătărie, perfect pentru a obține rapid suc proaspăt de lămâi, lime sau alte citrice. Designul său ergonomic și materialul metalic asigură o utilizare eficientă și o durabilitate sporită.

**Ușurință în Utilizare și Întreținere**
Cu o construcție simplă și robustă, storcătorul este extrem de ușor de folosit și de curățat după fiecare utilizare. Culoarea argintie îi conferă un aspect clasic și elegant, integrându-se armonios în orice decor de bucătărie.",,,taxable,,1,,,0,0,,,,,1,,,6.99,Casă & Grădină,"Verk Group, B2B",,"https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/7cd701a58409f8a0ff718b26c319c545/3969_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/7cd701a58409f8a0ff718b26c319c545/3969_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/53aabaf63dc059b5f3020898dc9141f1/3969_2.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/7cd701a58409f8a0ff718b26c319c545/3969_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/53aabaf63dc059b5f3020898dc9141f1/3969_2.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Verk Group,0.9,0.9,4.52,4.52,1,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/E1D356DF4BE5069501F9F4528A18CB8B/Manual-juicer-for-lemons,-citrus-fruits",Chiny,5907451340394
,simple,6055558,Set de baie HEART CASCADE în suport pentru șervețele,1,0,visible,"Set de baie complet, ideal pentru răsfăț.
Include gel de duș (200ml) și burete de baie.
Parfum delicat de Magnolia Dream.
Ambalat într-un suport elegant pentru șervețele.
Perfect pentru cadou sau uz personal.","**Răsfăț Aromat pentru Baie**
Setul de baie HEART CASCADE este o invitație la relaxare și răsfăț, perfect pentru a transforma orice baie într-o experiență spa. Ambalat într-un suport elegant pentru șervețele, acest set este ideal și ca un cadou rafinat.

**Conținut Generos și Parfum Delicat**
Include un gel de duș de 200ml cu parfumul subtil de Magnolia Dream și un burete de baie de 15g pentru o exfoliere delicată. Combinația de culori roz, alb și auriu adaugă o notă de eleganță și feminitate.",,,taxable,,1,,,0,0,,,,,1,,,14.68,Casă & Grădină,"Accentra, B2B",,"https://evdo8pe.cloudimg.io/v7/https://images.accentra.de/6055558.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/18/86/70/images/logo_accentra_fr.png, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Accentra_Logo_Kreis links_Passion_1cdvns3go6pd9.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://images.accentra.de/6056380.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://images.accentra.de/6056381.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,Accentra,1.89,11.34,9.49,56.93,6,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/BEE5C00D7662DF7D9B218816D5AAF164/HEART-CASCADE-bath-set-in-napkin-holder,,4015953672583
,simple,6522,"Pudră Ariel pentru îndepărtarea petelor, protecția culorii 500g",1,0,visible,"Îndepărtează eficient petele.
Protejează culorile hainelor.
Potrivit pentru rufe colorate.
Ambalaj de 500g.
Curățare profundă și igienică.","**Acțiune Puternică Împotriva Petelor**
Această pudră Ariel de 500g este special formulată pentru a combate eficient petele dificile, protejând în același timp intensitatea culorilor hainelor tale. Ideală pentru rufele colorate, asigură o curățare profundă și igienică la fiecare spălare.

**Protecție Avansată a Culorilor**
Formula sa unică ajută la prevenirea transferului de culoare și la menținerea aspectului vibrant al țesăturilor, spălare după spălare. Lasă hainele impecabile și proaspete.",,,taxable,,1,,,0,0,,,,,1,,,21.74,Casă & Grădină,"Ariel, B2B",,"https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/87/fe/71/1707921862/06522.jpg?ts=1726587308&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/87/fe/71/1707921862/06522.jpg?ts=1726587308&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/4c/9a/5a/1733304729/06522-99.jpg?ts=1734363205&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/34/30/92/images/salesroom.jpg, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Ariel.png?force_format=webp&q=90",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,Ariel,2.8,16.8,14.06,84.34,6,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/B668B8E80E16D323E85F41D1DDBDD76A/Ariel-Stain-remover-powder-color-protection-500g,ES,8435495819332
,simple,52567,Lavete microfibră CLEAN 3 bucăți 30x30cm,1,0,visible,"Set de 3 lavete microfibră.
Dimensiuni 30x30cm.
Curățare eficientă a suprafețelor.
Culori asortate.
Reutilizabile și durabile.","**Curățenie Eficientă și Fără Efort**
Setul de 3 lavete din microfibră CLEAN, cu dimensiunile de 30x30cm, este ideal pentru o varietate de sarcini de curățenie. Datorită structurii lor speciale, aceste lavete captează eficient praful, murdăria și lichidele, lăsând suprafețele curate și fără urme.

**Versatilitate și Durabilitate**
Disponibile în culori asortate, sunt perfecte pentru utilizare în bucătărie, baie sau pentru curățarea generală a casei. Sunt reutilizabile și rezistente la spălări repetate, oferind o soluție economică și ecologică pentru igiena locuinței.",,,taxable,,1,,,0,0,,,,,1,,,5.2,Casă & Grădină,"Elina Clean, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Elina-med_2020_Logo_1taokfu1lnpw5.jpg?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/83/75/7e/1707922209/52567.jpg?ts=1726587622&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/34/30/92/images/salesroom.jpg, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Elina-med_2020_Logo_1taokfu1lnpw5.jpg?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/98/18/29/1760022918/54240.jpg?ts=1760022918&w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (10 buc)",1,0,Elina Clean,0.67,6.7,3.36,33.63,10,19,30,yes,3,https://www.zentrada.com/eu/shop/wholesale/article/5F3A2942DE298F7CF97E2D2AF28C3843/Microfibre-CLEAN-microfibre-cloths-3x30x30cm,CN,4326470525673
,simple,55280,"Șervețele 20 buc, 3 straturi 33x33cm, cu reni",1,0,visible,"Pachet cu 20 șervețele.
3 straturi, 33x33cm.
Design cu reni, brazi, îngeri.
Ideal pentru Crăciun/Advent.
Calitate premium, fabricate în Europa.","**Decorațiuni Festive pentru Masă**
Acest pachet conține 20 de șervețele de masă, cu 3 straturi și dimensiuni de 33x33cm, ideale pentru a adăuga o notă festivă oricărei mese. Designul lor include motive de reni, brazi și îngeri, perfecte pentru sărbătorile de Crăciun și Advent.

**Calitate Premium, Fabricate în Europa**
Fabricate în Europa, aceste șervețele combină estetica plăcută cu funcționalitatea. Materialul rezistent și absorbant asigură o utilizare confortabilă, transformând fiecare masă într-o ocazie specială.",,,taxable,,1,,,0,0,,,,,1,,,5.2,Casă & Grădină,", B2B",,"https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/1b/c2/e3/1707921677/55280.jpg?ts=1736810164&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/34/30/92/images/salesroom.jpg, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/d8/fd/0d/1707921498/55353.jpg?ts=1736810142&w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/d9/c5/4a/1707922238/55354.jpg?ts=1736810246&w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/34/92/77/1707921809/55355.jpg?ts=1736810186&w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (24 buc)",1,0,,0.67,16.08,3.36,80.72,24,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/00FBE57CA35EC78A8E7DF24C2F2085F9/Napkins-20s,-3_-ply-33x33cm-reindeer-with",PL,4326470552808
