ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _brand,Meta: _eur_price_piece,Meta: _eur_price_box,Meta: _lei_price_piece,Meta: _lei_price_box,Meta: _pieces_per_box,Meta: _vat_rate,Meta: _margin_percent,Meta: _mix_order,Meta: _min_order_qty,Meta: _zentrada_url,Meta: _country_of_origin,Meta: _ean
,simple,EE-CG-100011,"Brad de Crăciun interactiv, cântă și dansează",1,0,visible,"Brad de Crăciun cântăreț.
Dansează pe melodia ""Jingle Bells"".
Stea luminoasă în vârf.
Înălțime 17cm.
Cadou amuzant și decorativ.","**Brad de Crăciun Amuzant și Interactiv**
Acest brăduț de Crăciun aduce veselie și magie în casa dumneavoastră. Cântă melodia ""Jingle Bells"" și dansează, oferind un spectacol interactiv. Steaua din vârf se luminează, adăugând un plus de farmec.

**Decor Festiv și Cadou Ideal**
Perfect pentru a fi așezat pe masă, pe raft sau sub bradul mare, ca o decorațiune suplimentară. Este un cadou amuzant și original pentru Moș Nicolae sau pentru orice ocazie festivă, garantând zâmbete. Funcționează cu 3 baterii AA (nu sunt incluse).",,,taxable,,1,,,0,0,,,,,1,,,14.83,Casă & Grădină,"Verk Group, B2B",,"https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/0e24d61055c4632738cc89e016326657/6632_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/0e24d61055c4632738cc89e016326657/6632_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/dde56725c6535a5093bbb2045912c4e4/6632_2.png?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/af021ecb4425e37e5565c0fc2eed1f9b/6632_6.png?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/0e24d61055c4632738cc89e016326657/6632_1.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Verk Group,1.91,1.91,13.69452,13.69452,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/1D26E308F024524C3BD073E008DE2D0D/Dancing-Christmas-Tree-Singing-Playing-Present,Chiny,5.91E+12
,simple,EE-CG-100012,"Set cadou nou-născut Tom Kids, 8 piese",1,0,visible,"Set cadou 8 piese pentru nou-născut.
Păturică fleece 70x70cm.
Hăinuțe din bumbac și poliester.
Include ursuleț de pluș.
Ideal pentru fetițe.","**Set Complet pentru Nou-Născuți**
Acest set cadou de 8 piese de la Tom & Kids este ideal pentru a întâmpina un nou-născut. Conține articole esențiale și confortabile, perfecte pentru primele luni de viață ale bebelușului, ambalate într-o cutie elegantă.

**Conținut Variat și Materiale Delicate**
Setul include o păturică moale din fleece (70x70cm), un tricou, pantaloni, bavețică, căciuliță (60% bumbac, 40% poliester), trei lavete din frotir, o pereche de șosete tricotate și un ursuleț de pluș. O combinație perfectă de utilitate și drăgălășenie.",,,taxable,,1,,,0,0,,,,,1,,,92.26,Casă & Grădină,"Tom & Kids, B2B",,"https://evdo8pe.cloudimg.io/v7/https://www.catalogue-tablette.fr/img/p/1/1/5/0/2/3/115023.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://www.catalogue-tablette.fr/img/p/1/1/5/0/2/3/115023.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://www.catalogue-tablette.fr/img/p/1/1/5/0/2/4/115024.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://www.catalogue-tablette.fr/img/p/1/1/5/0/2/5/115025.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/45/19/26/images/salesroom.jpg",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,Tom & Kids,11.88,71.28,85.16592,510.98124,6,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/DD507CF4C83FC585D59A36FF7200BB80/Tom-Kids-8_-piece-birth-box,,3.45E+12
,simple,EE-CG-100013,"Lumânare parfumată în pahar, motiv Xmas Time, 120g",1,0,visible,"Lumânare parfumată 120g.
Pahar cu motiv Xmas Time.
Aromă de vis de iarnă.
Ideală pentru Crăciun și Advent.
Creează o atmosferă festivă.","**Aromă de Vis de Iarnă**
Această lumânare parfumată de 120g, prezentată într-un pahar cu motiv ""Xmas Time"", aduce o atmosferă caldă și festivă în casa dumneavoastră. Cu o aromă subtilă de vis de iarnă, este perfectă pentru a crea o ambianță relaxantă și primitoare.

**Decor Subtil și Versatil**
Paharul decorat cu o folie colorată cu motive de Crăciun o face o piesă decorativă elegantă. Ideală pentru perioada Crăciunului și a Adventului, se potrivește armonios cu alte decorațiuni festive.",,,taxable,,1,,,0,0,,,,,1,,,10.41,Casă & Grădină,", B2B",,"https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/ca/ae/68/1707922445/18587.jpg?ts=1736810280&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/ca/ae/68/1707922445/18587.jpg?ts=1736810280&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/85/c9/26/1743506072/18587-99.jpg?ts=1743506072&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/34/30/92/images/salesroom.jpg, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/b2/9e/9b/1707921451/01911.jpg?ts=1726586939&w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,,1.34,8.04,9.61044,57.63408,6,19,30,yes,2,"https://www.zentrada.com/eu/shop/wholesale/article/D0A726E8182A825BBBAC1B958D95456A/Scented-candle-motif-glass-Xmas-Time-120gr-wax,",DE,5.91E+12
,simple,EE-CG-100014,"Lumânare parfumată în borcan de sticlă, citrice",1,0,visible,"Lumânare parfumată în borcan.
Aromă proaspătă de citrice.
Durată de ardere 20 ore.
Dimensiuni 7.5x7.5x6cm.
Ambalaj elegant, ideală cadou.","**Aromă Revigorantă de Citrice**
Această lumânare parfumată în borcan de sticlă difuzează o aromă proaspătă și energizantă de citrice. Perfectă pentru a înviora orice încăpere, aducând o notă de vitalitate și bună dispoziție.

**Design Practic și Durată Lungă**
Cu o durată de ardere de aproximativ 20 de ore, vă veți bucura de parfumul său pentru o perioadă îndelungată. Dimensiunile compacte (7,5x7,5x6cm) și ambalajul elegant o fac ideală și pentru cadouri.",,,taxable,,1,,,0,0,,,,,1,,,7.22,Casă & Grădină,"ACORDE, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Acorde_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/13576.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/80/83/53/images/salesroom.jpg, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Acorde_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/21046.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,ACORDE,0.93,11.16,6.66876,79.99656,12,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/8283690879BD69276A5C3D5AE3E4C8F8/scented-candle-glass-jar-citrus-fruits,India,8.43E+12
,simple,EE-CG-100015,Lumânare parfumată borcan sticlă pepene galben,1,0,visible,"Aromă proaspătă de pepene galben.
Borcan elegant din sticlă.
Durată de ardere de 20 de ore.
Ideală pentru decor și relaxare.
Ambalată în cutie cadou.","**Aromă Revigorantă de Pepene Galben**
Această lumânare parfumată vine într-un borcan elegant de sticlă, aducând o notă proaspătă și dulce de pepene galben în orice încăpere. Culoarea sa vibrantă, portocalie, completează perfect decorul, creând o atmosferă caldă și primitoare. Este fabricată din sticlă și ceară de calitate, asigurând o ardere curată și uniformă.

**Design Practic și Durată Lungă**
Cu o durată de ardere de aproximativ 20 de ore, lumânarea este ideală pentru serile relaxante sau pentru a adăuga un parfum subtil în timpul zilei. Dimensiunile sale compacte (7,6x7,6x6,5cm) o fac ușor de plasat oriunde. Ambalajul tip cutie cadou cu fereastră o face potrivită și pentru a fi oferită cadou.",,,taxable,,1,,,0,0,,,,,1,,,7.22,Casă & Grădină,"ACORDE, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Acorde_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/13571.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/13571_2.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/13571.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/13571_1.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,ACORDE,0.93,11.16,6.66876,79.99656,12,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/D9046F67D2ECEA58D4B3250435D63570/melon-glass-jar-scented-candle,India,8.43E+12
,simple,EE-CG-100016,Proiector stele lampă cer înstelat LED,1,0,visible,"Creează un efect de cer înstelat.
Stele cu culori alternante.
Difuzor Bluetooth încorporat.
Alimentare USB și baterie.
Perfect pentru relaxare și decor.","**Experiență Vizuală Imersivă**
Transformă orice cameră într-un cer înstelat fascinant cu acest proiector LED. Creează un efect de stele uimitor, cu culori care se schimbă alternativ, oferind o atmosferă relaxantă și liniștitoare. Este perfect pentru a crea un ambient de vis în dormitor, camera copiilor sau chiar pentru petreceri tematice, aducând o notă de magie.

**Funcționalitate Multiplă și Conectivitate**
Pe lângă proiecția stelară, dispozitivul integrează un difuzor Bluetooth, permițându-vă să redați muzica preferată. Alimentat prin USB și cu o baterie încorporată, oferă portabilitate și ușurință în utilizare. Este o decorațiune excelentă și un cadou inspirat, potrivit pentru a aduce bucurie oricui.",,,taxable,,1,,,0,0,,,,,1,,,32.69,Casă & Grădină,"Verk Group, B2B",,"https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/7c3f17a2c80580cf840baeba81f05498/5740_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/7c3f17a2c80580cf840baeba81f05498/5740_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/fcac923dc32935210d2cfac65d32d313/5740_2.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/567fafce7a54d781b65a26c36278badc/5740_6.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/7c3f17a2c80580cf840baeba81f05498/5740_1.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Verk Group,4.21,4.21,30.17364,30.17364,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/4F932588A0784561D58E81E94A47835C/Star-projector-night-sky-lamp-star-led,Chiny,5.91E+12
,simple,EE-CG-100017,Lumânare parfumată borcan sticlă fructe de pădure,1,0,visible,"Aromă îmbietoare de fructe de pădure.
Borcan elegant din sticlă.
Durată de ardere de 20 de ore.
Ideală pentru decor acasă.
Ambalaj tip cutie cadou.","**Aromă Dulce de Fructe de Pădure**
Această lumânare parfumată, prezentată într-un borcan elegant de sticlă, aduce o aromă îmbietoare de fructe de pădure în locuința dumneavoastră. Culoarea roșie vibrantă și designul său o fac o piesă decorativă atractivă, ideală pentru a crea o atmosferă caldă și primitoare în orice încăpere, aducând un plus de stil.

**Durată Lungă și Ambalaj Premium**
Fabricată din sticlă și ceară de înaltă calitate, lumânarea are o durată de ardere de aproximativ 20 de ore. Dimensiunile sale compacte (7,5x7,5x6cm) permit o integrare ușoară în orice decor. Este ambalată într-o cutie cadou cu fereastră, fiind perfectă pentru a fi oferită ca dar special sau pentru a vă răsfăța.",,,taxable,,1,,,0,0,,,,,1,,,7.22,Casă & Grădină,"ACORDE, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Acorde_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/13579.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/80/83/53/images/salesroom.jpg, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Acorde_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/21048.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,ACORDE,0.93,11.16,6.66876,79.99656,12,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/FD3818D91B9547DF88EA491F9328E462/scented-candle-crystal-jar-berries-mounts,India,8.43E+12
,simple,EE-CG-100018,Lumânare parfumată borcan sticlă florală,1,0,visible,"Parfum delicat floral.
Borcan de sticlă cu design floral.
Durată de ardere de 20 de ore.
Culoare roz subtilă.
Ideală pentru decor și cadouri.","**Parfum Delicat Floral**
Această lumânare parfumată, prezentată într-un borcan de sticlă cu design floral, aduce o notă de prospețime și eleganță în orice spațiu. Cu o nuanță subtilă de roz, se integrează armonios în decor, creând o atmosferă relaxantă și primitoare. Este fabricată din sticlă și ceară de calitate, pentru o ardere optimă și o difuzie plăcută a aromei.

**Design Compact și Durată Eficientă**
Cu o durată de ardere de 20 de ore, lumânarea este ideală pentru a parfuma discret încăperea pe parcursul mai multor seri. Dimensiunile sale compacte (6,5x6,5x7cm) o fac ușor de așezat pe orice suprafață, de la noptiere la mese de cafea. Ambalată într-o cutie cadou cu fereastră, este o opțiune excelentă pentru un mic cadou.",,,taxable,,1,,,0,0,,,,,1,,,7.22,Casă & Grădină,"ACORDE, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Acorde_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/13574.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/80/83/53/images/salesroom.jpg, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/Acorde_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/21044.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,ACORDE,0.93,11.16,6.66876,79.99656,12,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/3D2DF6EF2A1395F08089DC7CA04B224D/floral-glass-jar-scented-candle,India,8.43E+12
,simple,EE-CG-100019,Proiector stele RGB LED lumină de noapte + telecomandă,1,0,visible,"Proiecție stele laser verde și RGB.
Redare muzică via Bluetooth/USB.
3 nivele de luminozitate.
Include telecomandă pentru control.
Ideal pentru ambianță și petreceri.","**Atmosferă Magică cu Proiecții Colorate**
Acest proiector de stele LED RGB transformă instantaneu orice cameră într-un spațiu plin de magie. Oferă un efect de lumină spectaculos, cu stele laser verzi și o paletă de culori (roșu, verde, albastru, alb) care pot fi combinate. Este ideal pentru a crea o ambianță unică, relaxantă sau festivă, perfect pentru serile acasă sau petreceri.

**Funcționalitate Avansată și Control Complet**
Pe lângă proiecțiile impresionante, dispozitivul include un difuzor dublu încorporat pentru redarea muzicii prin Bluetooth sau de pe un stick USB. Dispune de 3 nivele de luminozitate, funcție de temporizator și este controlat convenabil printr-o telecomandă. Alimentat prin USB, este ușor de utilizat și de montat pe perete, oferind flexibilitate maximă.",,,taxable,,1,,,0,0,,,,,1,,,50.48,Casă & Grădină,"Verk Group, B2B",,"https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/5e397bf701c00426cfe0186d6803660c/3445_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/5e397bf701c00426cfe0186d6803660c/3445_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/25cfb44dfdcc7219c86199916b021474/3445_2.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/58ce1de92c784f4d9eaf3d36765fcbfb/3445_9.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://verk.store/hpeciai/5e397bf701c00426cfe0186d6803660c/3445_1.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Verk Group,6.5,6.5,46.59564,46.59564,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/8EF06BD9807CBE96B242F3BD2537DDAC/Star-projector-rgb-led-night-light-+-remote-contro,Chiny,5.91E+12
,simple,EE-CG-100020,Lumânare 120gr - măr și scorțișoară,1,0,visible,"Aromă caldă de măr și scorțișoară.
Greutate 120 de grame.
Ideală pentru sezonul rece.
Creează o atmosferă cozy.
Perfectă pentru cadouri de Crăciun.","**Aromă Clasică de Sărbători**
Această lumânare de 120 de grame, cu aroma sa caldă și reconfortantă de măr și scorțișoară, este perfectă pentru a crea o atmosferă cozy în orice cămin. Ideală pentru sezonul rece și sărbătorile de iarnă, aduce un parfum familiar și plăcut, evocând spiritul Crăciunului și al confortului casei.

**Ambianță și Decor Simplu**
Designul său simplu o face potrivită pentru orice decor, adăugând o notă subtilă de eleganță. Este o alegere excelentă pentru a vă bucura de momente de relaxare sau pentru a oferi un cadou tematic. Produsul este etichetat în mai multe limbi, inclusiv italiană, germană și engleză, pentru o informare completă.",,,taxable,,1,,,0,0,,,,,1,,,19.65,Casă & Grădină,"SETAHOME, B2B",,"https://evdo8pe.cloudimg.io/v7/http://b2b.setablu.it/thumb/0/0/P/05.003416.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/01/00/24/70/images/logo_Setablu_fr.png, https://evdo8pe.cloudimg.io/v7/http://b2b.setablu.it/thumb/0/0/P/06.003577.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://b2b.setablu.it/thumb/0/0/P/06.003578.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/http://b2b.setablu.it/thumb/0/0/P/06.003579.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,SETAHOME,2.53,30.36,18.1356,217.64148,12,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/ECB22A2B50A0E07C8573F5244FB46352/candle-120gr-_--apple--cinnamon,EXTRA UE,8.06E+12
,simple,EE-CG-100021,Spray decorativ zăpadă 80ml alb,1,0,visible,"Creează un efect realist de zăpadă.
Spray alb, 80ml.
Ideal pentru decorațiuni de Crăciun.
Ușor de utilizat pe diverse suprafețe.
Perfect pentru a crea o atmosferă festivă.","**Efect Instant de Zăpadă pentru Decor**
Acest spray decorativ de 80ml, de culoare albă, este soluția perfectă pentru a adăuga o notă festivă oricărui decor. Creează un efect realist de zăpadă, ideal pentru a împodobi ferestrele, bradul de Crăciun, decorațiunile sau alte suprafețe. Este un accesoriu indispensabil pentru a transforma rapid spațiul într-un peisaj de iarnă magic și plin de farmec.

**Ideal pentru Sărbători și Evenimente**
Ușor de utilizat, acest spray este perfect pentru decorațiunile de Crăciun, Advent sau pentru orice eveniment tematic de iarnă. Se usucă rapid și este un mod simplu de a aduce bucuria sezonului rece în casa dumneavoastră. Este un produs popular pentru accesorii decorative și mici cadouri, adăugând o notă specială oricărei ocazii.",,,taxable,,1,,,0,0,,,,,1,,,6.06,Casă & Grădină,"Best Choice, B2B",,"https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/79/e2/32/1707922158/16022-1.jpg?ts=1726587574&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/79/e2/32/1707922158/16022-1.jpg?ts=1726587574&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/80/aa/22/1707922060/16022-2.jpg?ts=1726587482&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/d6/64/c7/1744190103/16022-99.jpg?ts=1744711979&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/34/30/92/images/salesroom.jpg",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (24 buc)",1,0,Best Choice,0.78,18.72,5.59776,134.18916,24,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/502B6A4EFBAD15BB26405602D918EF81/Deco-snow-spray-80ml-white,-in-Display",CN,4.33E+12
,simple,EE-CG-100022,Husă de pilotă Sleeptime Women Always Right Antracit 200x200/220,1,0,visible,"Husă de pilotă din bumbac 100%.
Design ""Women Always Right"" antracit.
Include două fețe de pernă 60x70 cm.
Închidere cu capse și anti-alergenică.
Material respirabil, confortabil și ușor de întreținut.","**Confort și Design**
Această husă de pilotă Sleeptime, model ""Women Always Right"", aduce un plus de stil dormitorului tău. Fabricată 100% din bumbac respirabil, asigură un somn odihnitor și confortabil. Designul imprimat pe partea superioară și cel uni pe partea inferioară oferă versatilitate și un aspect plăcut.

**Detalii Practice**
Setul include două fețe de pernă de 60x70 cm cu închidere tip plic (hotel closure). Închiderea husei de pilotă se face cu capse, iar caracteristica anti-alergenică o face potrivită pentru persoanele sensibile. Este ușor de întreținut și rezistentă în timp.",,,taxable,,1,,,0,0,,,,,1,,,52.89,Casă & Grădină,"Sleeptime, B2B",,"https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/35204/3750x/resize:normal/8719242046340_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/35206/3750x/resize:normal/8719242046340_3.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/35204/3750x/resize:normal/8719242046340_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/35205/3750x/resize:normal/8719242046340_2.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/35206/3750x/resize:normal/8719242046340_3.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Sleeptime,6.81,6.81,48.82332,48.82332,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/FC018C3E893CA74743F20C4CA4A2B4BB/duvet-cover-Women-Always-Right-Anthracite-200-x,,8.72E+12
,simple,EE-CG-100023,Lampă de masă ovală înaltă cu efect de lemn GIFTDECOR,1,0,visible,"Lampă de masă cu design oval.
Efect de lemn și culoare maro.
Fabricată din ceramică rezistentă.
Necesită bec E27, maxim 60W (neinclus).
Dimensiuni compacte: 14x14x32,5 cm.","**Design Natural**
Această lampă de masă ovală, cu un finisaj elegant cu efect de lemn, adaugă o notă caldă și modernă oricărui spațiu. Fabricată din ceramică de culoare maro, este ideală pentru a completa decorul livingului, dormitorului sau biroului, oferind o lumină ambientală plăcută.

**Detalii Tehnice**
Lampa funcționează la 220-240V, 50-60Hz și necesită un bec E27 de maxim 60W (neinclus), permițând personalizarea intensității luminii. Dimensiunile sale compacte de 14x14x32,5 cm o fac ușor de integrat pe orice noptieră, birou sau comodă.",,,taxable,,1,,,0,0,,,,,1,,,43.57,Casă & Grădină,"GIFTDECOR, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/giftdecor-Logo.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/10943.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/10943_2.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/10943.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/10943_1.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,GIFTDECOR,5.61,67.32,40.21248,482.5926,12,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/E379AAED5D767512DB237911552F04DB/oval-high-wood-effect-table-lamp,China,8.43E+12
